row_id,county_code,year,state,population,renter_occupied_households,pct_renter_occupied,median_gross_rent,median_household_income,median_property_value,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k,evictions
1873,9da672f,a,3c7c507,45400,5345,32.561,766,50694,135886,25.29,0.916028329,0.009911247,0.039445767,0.008885259,0.00672371,0,0.019005688,0,11.06,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.506,0.045,0.156,0.063,0.302,0.227,0.082,0.059,0.257,0.265,11.91571475,,12.24,261,2259,1610,0.49,0.256,0.151,0.107142857,0.393849206,0.328373016,0.170634921,13.38219596,8.27583171,62
1874,b5897e1,a,720fc77,2644932,437938,46.31,1112,43128,204606,39.479,0.149540718,0.167573276,0.658706438,0.000996274,0.015272879,0.000199255,0.00581824,0.00189292,16.808,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.487,0.059,0.401,0.143,0.212,0.118,0.084,0.09,0.123,0.209,10.8334394,9.1,10.96,224,1749,1280,0.51,0.21,0.15,0.198595787,0.286860582,0.246740221,0.26780341,11.94203167,7.514330513,8959
1875,458ee87,b,d725a95,11634,921,20.252,776,49258,143976,28.91,0.626738448,0.335187678,0.018373959,0.003200239,0.001585165,0,0.01371816,0.001196351,9.559,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Farm-dependent,0.447,0.059,0.201,0.084,0.328,,0.135,0.109,,0.309,11.81077654,,26.93,288,11929,12039,0.51,0.22,0.168,0.154228856,0.377114428,0.337313433,0.131343284,9.901416333,7.404537432,19
1876,02050f7,b,92a2585,3098,394,30.644,451,36078,70242,19.983,0.970415869,0.000302084,0.005276407,0.002920149,0.001923271,0,0.019162219,0,19.882,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.487,0.035,0.213,0.107,0.318,0.167,0.114,,0.165,0.303,12.07335097,,,184,3059,3110,0.513,0.218,0.24,0.114457831,0.41064257,0.31124498,0.163654618,9.541659567,12.94939513,0
1877,1e88d5d,a,533155c,2957,320,22.887,542,53999,86655,25.225,0.951449703,0.002712251,0.021748051,0.011249337,0.004103406,0,0.008737252,0,3.005,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.515,0.035,0.162,0.085,0.319,0.164,0.105,0.07,0.281,0.238,12.75177967,,,290,,740,0.509,0.193,0.24,0.060180542,0.331995988,0.358074223,0.249749248,13.03378494,15.09175099,2
1878,aa1a3f1,b,bd5a09a,82274,10385,31.963,743,49930,123032,32.025,0.904484358,0.040065818,0.026872448,0.002854764,0.013183458,9.91E-05,0.01164704,0.00079299,11.567,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.444,0.066,0.129,0.044,0.293,0.161,0.082,0.08,0.231,0.247,11.16233881,,12.15,260,2150,1479,0.486,0.188,0.143,0.143712575,0.352295409,0.281437126,0.22255489,9.361748995,8.223654019,28
1879,a62ff0f,b,a7fb65d,107492,10836,29.736,655,35920,104448,28.546,0.425609683,0.004553898,0.110681687,0.431012443,0.005882118,0.000898796,0.020862045,0.000499331,25.339,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Recreation,0.383,0.111,0.248,0.142,0.32,0.169,0.115,0.081,0.114,0.24,9.950476828,12.4,44.33,233,1670,1569,0.501,0.286,0.145,0.184815185,0.294705295,0.372627373,0.147852148,14.28432296,8.310878811,162
1880,a3d8681,b,dc52510,41226,5465,32.763,670,37852,102839,28.893,0.71885365,0.13272208,0.127992384,0.000200411,0.008427276,0.000200411,0.007064482,0.004539306,16.439,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Manufacturing-dependent,0.445,0.077,0.302,0.105,0.266,0.228,0.136,0.091,,0.279,13.08402501,7.72,22.17,403,4610,5150,0.509,0.264,0.141,0.24774323,0.379137412,0.242728185,0.130391174,13.67842296,11.82537457,280
1881,c24925b,b,720fc77,1828310,260841,36.696,1191,51967,187040,35.836,0.406996425,0.267588707,0.267789006,0.001712552,0.034351183,0.000400597,0.016644801,0.00451673,11.28,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.532,0.058,0.307,0.129,0.239,0.143,0.092,0.089,0.15,0.234,10.77843809,4.08,13.45,245,1509,1339,0.513,0.215,0.147,0.11840796,0.274626866,0.298507463,0.308457711,11.92194387,7.571578621,7746
1882,72b7ed1,b,c47295b,148022,15576,30.959,951,50773,213029,30.349,0.852653318,0.006195564,0.099129029,0.009677452,0.006305309,0.007731984,0.017209901,0.001097443,10.363,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Recreation,0.407,0.044,0.256,0.142,0.237,0.077,0.075,0.06,0.062,0.19,11.07993452,1.45,16.35,174,1510,1960,0.507,0.297,0.182,0.074,0.245,0.408,0.273,14.99240363,7.559644056,86
1883,d08e995,b,ad42790,79488,10566,33.545,825,56870,184540,25.184,0.871554459,0.011148598,0.079409839,0.006092955,0.008882622,0,0.022609396,0.00030213,7.528,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Mining-dependent,0.533,0.04,0.197,0.065,0.27,0.264,0.076,0.08,0.177,0.235,10.94741087,3.16,21.52,242,1479,1329,0.5,0.234,0.125,0.088088088,0.277277277,0.416416416,0.218218218,14.93933204,8.638724127,39
1884,35fb819,a,c8ee9c4,31551,3523,27.989,519,34898,102229,28.614,0.955789096,0.010449487,0.010010769,0.000398835,0.004516811,0.001096797,0.017738204,0,17.541,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.401,0.072,0.201,0.049,0.343,0.335,0.15,0.11,,0.315,13.04428413,,30.44,369,4500,2260,0.51,0.196,0.18,0.215863454,0.422690763,0.219879518,0.141566265,10.04469574,13.20340509,47
1885,b5897e1,b,720fc77,2638269,427046,46.568,1111,43128,203376,39.699,0.152045083,0.168500005,0.655138528,0.00099271,0.015271692,0.000200547,0.005936206,0.001915229,16.924,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.496,0.067,0.406,0.153,0.22,0.119,0.088,0.09,0.124,0.235,10.83292964,9.23,13.39,224,1869,1269,0.519,0.209,0.144,0.199598796,0.283851555,0.248746239,0.26780341,11.87551002,6.979278043,9080
1886,ebfb76f,b,be99678,418683,53132,32.803,856,56356,189637,29.677,0.855510753,0.011073664,0.075950891,0.004624057,0.025898732,0.001584818,0.023541566,0.001815519,8.099,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.499,0.042,0.172,0.069,0.237,0.151,0.072,0.069,0.16,0.152,8.993087776,1.93,8.32,211,1300,1249,0.5,0.256,0.113,0.057711443,0.212935323,0.35721393,0.372139303,11.83721281,6.311439514,329
1887,26d1549,a,930f257,7036,753,36.295,702,36633,72808,23.238,0.641045226,0.095798995,0.207577889,0.009879397,0.013427136,0.021005025,0.011266332,0,17.592,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Federal/State government-dependent,0.409,0.031,0.281,0.118,0.297,,0.1,0.1,,0.285,9.59750944,,,315,1770,869,0.411,0.204,0.153,0.130608175,0.400797607,0.303090728,0.16550349,9.922744348,9.213976894,0
1888,c783a65,a,26926ff,266776,36070,33.93,830,56451,146316,29.364,0.737930071,0.044307146,0.0771657,0.036461816,0.041592223,0.000708675,0.061135676,0.000698693,8.108,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.506,0.035,0.196,0.09,0.295,0.207,0.094,0.07,0.157,0.228,10.1912681,2.7,8.43,273,2359,1960,0.497,0.224,0.114,0.08935743,0.265060241,0.336345382,0.309236948,11.20133181,7.122106644,1251
1889,f6922b7,b,f1f4f42,29656,3463,26.91,560,39456,101743,29.088,0.962298653,0.01885567,0.007913985,0.002088413,0.001778648,0,0.006964707,9.99E-05,13.042,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.4,0.072,0.24,0.054,0.329,0.238,0.126,0.09,0.084,0.333,13.29027686,,17.68,321,2869,1170,0.486,0.191,0.188,0.161515454,0.462612164,0.181455633,0.19441675,10.67174198,11.92924023,150
1890,86cc60d,a,3c7c507,34257,2766,23.005,586,45048,113055,23.655,0.93781338,0.003833698,0.04125261,0.003198111,0.00442893,0,0.00947327,0,11.5,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.511,0.044,0.2,0.151,0.322,0.214,0.096,0.05,0.268,0.206,11.55330222,,21.08,230,2660,2639,0.496,0.297,0.158,0.187812188,0.431568432,0.265734266,0.114885115,15.97606495,9.266117671,26
1891,a220997,a,f93b51e,13394,1407,22.814,565,33749,69383,31.577,0.957907765,0.005826298,0.013484005,0.003401189,0.000805015,0.000100627,0.0184751,0,14.673,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.434,0.059,0.238,0.091,0.322,0.366,0.127,0.09,,0.327,11.93042464,,29.83,317,13399,2229,0.5,0.207,0.217,0.252515091,0.364185111,0.27665996,0.106639839,9.863259359,14.04767242,1
1892,fba295f,a,930f257,664024,49064,21.503,1211,89152,201239,26.197,0.350027468,0.205463717,0.239764271,0.001807921,0.184318034,0.000299655,0.016630874,0.001688059,6.547,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.498,0.043,0.237,0.109,0.248,0.1,0.08,0.09,0.156,0.219,8.702435538,3.1,7.45,202,2239,1339,0.507,0.282,0.088,0.111111111,0.174174174,0.276276276,0.438438438,13.84202303,4.394724329,1468
1893,69de361,b,533155c,3715,390,19.617,458,43848,63530,22.335,0.957307209,0.004360713,0.019341874,0,0.001607636,0,0.017382567,0,9.401,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.57,0.031,0.184,0.086,0.306,0.099,0.111,,,0.307,11.75953044,,,254,1270,1270,0.511,0.194,0.265,0.093467337,0.353768844,0.372864322,0.179899497,7.000538503,19.38610662,1
1894,98aa04f,b,b5e230e,379021,86849,53.34,923,36792,191073,36.813,0.308137796,0.590458723,0.054265266,0.001495186,0.030003389,0.000199358,0.012639301,0.002800981,21.799,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.469,0.069,0.289,0.066,0.31,0.198,0.114,0.13,0.204,0.288,12.03193366,50.49,12.84,278,1730,1120,0.522,0.214,0.113,0.147147147,0.232232232,0.265265265,0.355355355,13.033891,8.293579616,2419
1895,2.17E+13,a,6f7cad6,457689,57895,43.525,830,42031,164098,33.181,0.306841844,0.013267229,0.625235498,0.00671294,0.031978185,0.00117997,0.014179474,0.000604859,23.128,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.442,0.114,0.304,0.098,0.284,0.145,0.075,0.06,0.19,0.196,10.39055139,8.7,16.87,291,2140,2350,0.5,0.318,0.1,0.318637275,0.25250501,0.290581162,0.138276553,16.69814612,6.649510638,690
1896,3e951c5,a,105ac14,41967,4202,23.134,713,50477,149652,28.85,0.965473967,0.005381202,0.016515069,0.00180712,0.002821115,0,0.007700339,0.000301187,8.957,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Mining-dependent,0.513,0.055,0.169,0.066,0.339,0.306,0.125,0.069,0.193,0.231,11.74728582,,22.8,288,4220,3039,0.498,0.2,0.198,0.109,0.466,0.254,0.171,7.829386618,9.966857198,68
1897,1e88d5d,b,533155c,2927,315,22.696,541,54000,87215,25.436,0.951088108,0.002703875,0.021863051,0.011259421,0.004166793,0,0.008918753,0,3.024,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.513,0.031,0.168,0.084,0.334,0.163,0.102,,0.278,0.277,12.66033312,,,291,,729,0.506,0.192,0.241,0.061,0.329,0.36,0.25,10.21798365,16.6893733,4
1898,485a767,b,105ac14,18335,2220,27.545,725,54647,164777,26.407,0.924631834,0.016169054,0.024278798,0.000201735,0.029059915,0,0.005658665,0,5.975,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.501,0.046,0.124,0.055,0.304,0.134,0.123,0.06,0.11,0.299,12.32342514,,13.95,252,1190,189,0.517,0.209,0.192,0.106,0.401,0.207,0.286,9.874399805,11.93608768,12
1899,a29efc7,b,d725a95,68052,9160,28.878,794,48457,197510,28.364,0.863766091,0.060033929,0.040864185,0.004530486,0.011775272,0,0.018431294,0.000598743,12.178,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Recreation,0.454,0.062,0.225,0.08,0.288,0.216,0.113,0.07,0.212,0.306,11.74778301,2.55,19.11,252,1450,1370,0.506,0.187,0.203,0.105367793,0.275347913,0.365805169,0.253479125,9.082162225,10.70033238,217
1900,9cf0ecb,a,930f257,78513,8287,25.885,748,41606,91085,30.214,0.795599247,0.064820006,0.116365675,0.005826292,0.00591639,0.000800865,0.009970768,0.000700757,13.66,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.433,0.049,0.318,0.127,0.272,0.249,0.102,0.07,0.194,0.3,9.517705761,3.3,24.85,346,3139,2189,0.514,0.222,0.204,0.182089552,0.343283582,0.311442786,0.16318408,11.00799435,13.40377777,68
1901,e17a157,b,f93b51e,12347,1008,18.771,566,39706,97054,26.441,0.96879454,0.002428987,0.009344575,0.000993677,0.006835291,0,0.011602931,0,16.33,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Farm-dependent,0.455,0.067,0.237,0.1,0.36,0.246,0.117,0.07,,0.336,12.36027764,,28.83,352,6269,12349,0.5,0.23,0.171,0.210368893,0.455633101,0.234297109,0.099700897,11.28895698,11.77276942,7
1902,cb454bd,b,8af7339,19303,2277,21.584,601,35274,164665,28.826,0.934987861,0.000499555,0.0265164,0.013278182,0.005455145,0.000299733,0.018963123,0,12.385,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Federal/State government-dependent,0.415,0.113,0.293,0.142,0.262,0.207,0.095,0.07,0.154,0.227,11.45419252,,26.52,268,1639,1300,0.49,0.189,0.228,0.108782435,0.336327345,0.359281437,0.195608782,9.026769039,12.29508197,19
1903,07b5261,a,9cfd721,11625,1624,27.497,575,29356,98662,30.706,0.670486366,0.004557822,0.289764264,0.005411793,0.002363315,0,0.02741644,0,12.528,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.357,0.092,0.275,0.085,0.213,0.243,0.108,0.09,0.115,0.252,9.990477802,,19.16,294,1650,1689,0.503,0.155,0.331,0.167839196,0.337688442,0.31758794,0.176884422,10.09922041,20.02126152,18
1904,ce9ef5d,a,429dafa,226210,36775,40.472,814,44369,122266,32.171,0.368191396,0.559726861,0.033665315,0.001809001,0.022155296,9.94E-05,0.013249443,0.001103292,18.213,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.46,0.062,0.201,0.043,0.345,0.191,0.139,0.119,0.148,0.281,12.76289845,13.6,12.36,275,1540,1099,0.529,0.24,0.13,0.146439318,0.262788365,0.281845537,0.30892678,14.27121026,9.800445315,1618
1905,5c3be8b,a,105ac14,100923,9392,22.748,837,60355,193488,30.535,0.897310095,0.014809591,0.066038686,0.00090671,0.007384646,0,0.013248035,0.000302237,5.81,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.544,0.042,0.148,0.06,0.309,0.208,0.114,0.07,0.168,0.247,12.49155786,0.8,16.26,260,3169,1740,0.509,0.208,0.177,0.126252505,0.416833667,0.23747495,0.219438878,9.574076347,9.682091567,155
1906,b64047f,a,930f257,12654,1405,27.852,647,39452,68759,27.04,0.657876856,0.229720818,0.087611663,0.009452627,0.000199844,0,0.015138192,0,13.726,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.421,0.088,0.282,0.125,0.335,,0.123,0.091,,0.316,10.71244231,,35.15,353,2560,6389,0.524,0.231,0.203,0.169338677,0.348697395,0.337675351,0.144288577,12.31086931,12.15201938,3
1907,83f4683,a,105ac14,138732,16394,26.236,565,42106,86824,28.024,0.930771295,0.032209336,0.015354342,0.000705604,0.004899476,0.000298143,0.015066138,0.000695666,10.382,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.454,0.066,0.128,0.042,0.317,0.201,0.127,0.089,0.184,0.279,13.49102876,2.7,14.96,296,2000,1230,0.504,0.191,0.195,0.104208417,0.46492986,0.241482966,0.189378758,9.528298095,12.94065639,400
1908,1047c81,a,ad42790,10042,1331,26.609,1171,81772,275854,21.454,0.880863716,0,0.077351993,0.000300318,0.005215528,0.000200212,0.036068232,0,5.42,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.467,0.052,0.188,0.103,0.211,0.166,0.056,0.111,0.232,0.202,10.60697545,,23.84,218,2510,1720,0.466,0.237,0.123,0.04491018,0.354291417,0.374251497,0.226546906,11.96220346,4.925613189,2
1909,669b241,b,930f257,3962,452,35.607,610,51666,88142,19.524,0.400464051,0.000790087,0.586684535,0,0,0.006770745,0.005290582,0,5.672,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Mining-dependent,0.509,0.036,0.337,0.194,0.288,,0.102,0.08,,0.264,9.759886124,,,276,3959,1329,0.504,0.263,0.152,0.256,0.281,0.263,0.2,13.79137412,7.271815446,4
1910,4cb66e5,a,930f257,66161,7229,25.916,698,45974,111804,24.458,0.641469393,0.217250518,0.120934959,0.00260043,0.005320421,0,0.012125379,0.0002989,12.908,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Mining-dependent,0.471,0.052,0.285,0.137,0.316,0.224,0.11,0.1,0.167,0.306,10.23565028,8.4,31.02,304,5140,3740,0.513,0.251,0.144,0.160199005,0.341293532,0.308457711,0.190049751,12.25961539,9.750600962,93
